DATE,PW,CAPA,SOLAR_PW,SOLAR_CAPA,WIND_PW,WIND_CAPA,TEMP_MAX,TEMP_MIN,RADIATION
202101010015,231.0,9459.0,0.0,4788.0,231.0,4671.0,41.0,4.0,20.0
202101010030,225.0,9459.0,0.0,4788.0,225.0,4671.0,41.0,4.0,20.0
202101010045,230.0,9459.0,0.0,4788.0,230.0,4671.0,41.0,4.0,20.0
202101010100,242.0,9459.0,0.0,4788.0,242.0,4671.0,41.0,4.0,20.0
202101010115,247.0,9459.0,0.0,4788.0,247.0,4671.0,41.0,4.0,20.0
202101010130,244.0,9459.0,0.0,4788.0,244.0,4671.0,41.0,4.0,20.0
202101010145,235.0,9459.0,0.0,4788.0,235.0,4671.0,41.0,4.0,20.0
202101010200,241.0,9459.0,0.0,4788.0,241.0,4671.0,41.0,4.0,20.0
202101010215,248.0,9459.0,0.0,4788.0,248.0,4671.0,41.0,4.0,20.0
202101010230,239.0,9459.0,0.0,4788.0,239.0,4671.0,41.0,4.0,20.0
202101010245,234.0,9459.0,0.0,4788.0,234.0,4671.0,41.0,4.0,20.0
202101010300,249.0,9459.0,0.0,4788.0,249.0,4671.0,41.0,4.0,20.0
202101010315,281.0,9459.0,0.0,4788.0,281.0,4671.0,41.0,4.0,20.0
202101010330,300.0,9459.0,0.0,4788.0,300.0,4671.0,41.0,4.0,20.0
202101010345,263.0,9459.0,0.0,4788.0,263.0,4671.0,41.0,4.0,20.0
202101010400,248.0,9459.0,0.0,4788.0,248.0,4671.0,41.0,4.0,20.0
202101010415,272.0,9459.0,0.0,4788.0,272.0,4671.0,41.0,4.0,20.0
202101010430,298.0,9459.0,0.0,4788.0,298.0,4671.0,41.0,4.0,20.0
202101010445,281.0,9459.0,0.0,4788.0,281.0,4671.0,41.0,4.0,20.0
202101010500,299.0,9459.0,0.0,4788.0,299.0,4671.0,41.0,4.0,20.0
202101010515,303.0,9459.0,0.0,4788.0,303.0,4671.0,41.0,4.0,20.0
202101010530,329.0,9459.0,0.0,4788.0,329.0,4671.0,41.0,4.0,20.0
202101010545,348.0,9459.0,0.0,4788.0,348.0,4671.0,41.0,4.0,20.0
202101010600,335.0,9459.0,0.0,4788.0,335.0,4671.0,41.0,4.0,20.0
202101010615,359.0,9459.0,0.0,4788.0,359.0,4671.0,41.0,4.0,20.0
202101010630,369.0,9459.0,0.0,4788.0,369.0,4671.0,41.0,4.0,20.0
202101010645,371.0,9459.0,0.0,4788.0,371.0,4671.0,41.0,4.0,20.0
202101010700,366.0,9459.0,0.0,4788.0,366.0,4671.0,41.0,4.0,20.0
202101010715,342.0,9459.0,0.0,4788.0,342.0,4671.0,41.0,4.0,20.0
202101010730,326.0,9459.0,0.0,4788.0,326.0,4671.0,41.0,4.0,20.0
202101010745,308.0,9459.0,0.0,4788.0,308.0,4671.0,41.0,4.0,20.0
202101010800,300.0,9459.0,0.0,4788.0,300.0,4671.0,41.0,4.0,20.0
202101010815,284.0,9459.0,0.0,4788.0,284.0,4671.0,41.0,4.0,20.0
202101010830,280.0,9459.0,0.0,4788.0,280.0,4671.0,41.0,4.0,20.0
202101010845,292.0,9459.0,9.0,4788.0,283.0,4671.0,41.0,4.0,20.0
202101010900,311.0,9459.0,40.0,4788.0,271.0,4671.0,41.0,4.0,20.0
202101010915,365.0,9459.0,82.0,4788.0,283.0,4671.0,41.0,4.0,20.0
202101010930,430.0,9459.0,127.0,4788.0,303.0,4671.0,41.0,4.0,20.0
202101010945,499.0,9459.0,172.0,4788.0,327.0,4671.0,41.0,4.0,20.0
202101011000,566.0,9459.0,218.0,4788.0,348.0,4671.0,41.0,4.0,20.0
202101011015,620.0,9459.0,272.0,4788.0,348.0,4671.0,41.0,4.0,20.0
202101011030,679.0,9459.0,334.0,4788.0,345.0,4671.0,41.0,4.0,20.0
202101011045,731.0,9459.0,401.0,4788.0,330.0,4671.0,41.0,4.0,20.0
202101011100,818.0,9459.0,477.0,4788.0,341.0,4671.0,41.0,4.0,20.0
202101011115,933.0,9459.0,572.0,4788.0,361.0,4671.0,41.0,4.0,20.0
202101011130,1090.0,9459.0,691.0,4788.0,399.0,4671.0,41.0,4.0,20.0
202101011145,1229.0,9459.0,801.0,4788.0,428.0,4671.0,41.0,4.0,20.0
202101011200,1318.0,9459.0,863.0,4788.0,455.0,4671.0,41.0,4.0,20.0
202101011215,1349.0,9459.0,900.0,4788.0,449.0,4671.0,41.0,4.0,20.0
202101011230,1379.0,9459.0,953.0,4788.0,426.0,4671.0,41.0,4.0,20.0
202101011245,1380.0,9459.0,967.0,4788.0,413.0,4671.0,41.0,4.0,20.0
202101011300,1355.0,9459.0,955.0,4788.0,400.0,4671.0,41.0,4.0,20.0
202101011315,1340.0,9459.0,924.0,4788.0,416.0,4671.0,41.0,4.0,20.0
202101011330,1308.0,9459.0,873.0,4788.0,435.0,4671.0,41.0,4.0,20.0
202101011345,1233.0,9459.0,782.0,4788.0,451.0,4671.0,41.0,4.0,20.0
202101011400,1133.0,9459.0,683.0,4788.0,450.0,4671.0,41.0,4.0,20.0
202101011415,1029.0,9459.0,600.0,4788.0,429.0,4671.0,41.0,4.0,20.0
202101011430,933.0,9459.0,515.0,4788.0,418.0,4671.0,41.0,4.0,20.0
202101011445,892.0,9459.0,438.0,4788.0,454.0,4671.0,41.0,4.0,20.0
202101011500,834.0,9459.0,349.0,4788.0,485.0,4671.0,41.0,4.0,20.0
202101011515,797.0,9459.0,282.0,4788.0,515.0,4671.0,41.0,4.0,20.0
202101011530,736.0,9459.0,213.0,4788.0,523.0,4671.0,41.0,4.0,20.0
202101011545,656.0,9459.0,149.0,4788.0,507.0,4671.0,41.0,4.0,20.0
202101011600,584.0,9459.0,96.0,4788.0,488.0,4671.0,41.0,4.0,20.0
202101011615,537.0,9459.0,51.0,4788.0,486.0,4671.0,41.0,4.0,20.0
202101011630,503.0,9459.0,18.0,4788.0,485.0,4671.0,41.0,4.0,20.0
202101011645,494.0,9459.0,2.0,4788.0,492.0,4671.0,41.0,4.0,20.0
202101011700,490.0,9459.0,0.0,4788.0,490.0,4671.0,41.0,4.0,20.0
202101011715,494.0,9459.0,0.0,4788.0,494.0,4671.0,41.0,4.0,20.0
202101011730,498.0,9459.0,0.0,4788.0,498.0,4671.0,41.0,4.0,20.0
202101011745,497.0,9459.0,0.0,4788.0,497.0,4671.0,41.0,4.0,20.0
202101011800,464.0,9459.0,0.0,4788.0,464.0,4671.0,41.0,4.0,20.0
202101011815,434.0,9459.0,0.0,4788.0,434.0,4671.0,41.0,4.0,20.0
202101011830,419.0,9459.0,0.0,4788.0,419.0,4671.0,41.0,4.0,20.0
202101011845,395.0,9459.0,0.0,4788.0,395.0,4671.0,41.0,4.0,20.0
202101011900,378.0,9459.0,0.0,4788.0,378.0,4671.0,41.0,4.0,20.0
202101011915,378.0,9459.0,0.0,4788.0,378.0,4671.0,41.0,4.0,20.0
202101011930,369.0,9459.0,0.0,4788.0,369.0,4671.0,41.0,4.0,20.0
202101011945,356.0,9459.0,0.0,4788.0,356.0,4671.0,41.0,4.0,20.0
202101012000,368.0,9459.0,0.0,4788.0,368.0,4671.0,41.0,4.0,20.0
202101012015,386.0,9459.0,0.0,4788.0,386.0,4671.0,41.0,4.0,20.0
202101012030,391.0,9459.0,0.0,4788.0,391.0,4671.0,41.0,4.0,20.0
202101012045,389.0,9459.0,0.0,4788.0,389.0,4671.0,41.0,4.0,20.0
202101012100,393.0,9459.0,0.0,4788.0,393.0,4671.0,41.0,4.0,20.0
202101012115,395.0,9459.0,0.0,4788.0,395.0,4671.0,41.0,4.0,20.0
202101012130,390.0,9459.0,0.0,4788.0,390.0,4671.0,41.0,4.0,20.0
202101012145,377.0,9459.0,0.0,4788.0,377.0,4671.0,41.0,4.0,20.0
202101012200,387.0,9459.0,0.0,4788.0,387.0,4671.0,41.0,4.0,20.0
202101012215,407.0,9459.0,0.0,4788.0,407.0,4671.0,41.0,4.0,20.0
202101012230,411.0,9459.0,0.0,4788.0,411.0,4671.0,41.0,4.0,20.0
202101012245,408.0,9459.0,0.0,4788.0,408.0,4671.0,41.0,4.0,20.0
202101012300,440.0,9459.0,0.0,4788.0,440.0,4671.0,41.0,4.0,20.0
202101012315,468.0,9459.0,0.0,4788.0,468.0,4671.0,41.0,4.0,20.0
202101012330,488.0,9459.0,0.0,4788.0,488.0,4671.0,41.0,4.0,20.0
202101012345,510.0,9459.0,0.0,4788.0,510.0,4671.0,41.0,4.0,20.0
202101020000,540.0,9459.0,0.0,4788.0,540.0,4671.0,35.0,-1.0,32.0
202101020015,560.0,9459.0,0.0,4788.0,560.0,4671.0,35.0,-1.0,32.0
202101020030,543.0,9459.0,0.0,4788.0,543.0,4671.0,35.0,-1.0,32.0
202101020045,524.0,9459.0,0.0,4788.0,524.0,4671.0,35.0,-1.0,32.0
202101020100,526.0,9459.0,0.0,4788.0,526.0,4671.0,35.0,-1.0,32.0
202101020115,495.0,9459.0,0.0,4788.0,495.0,4671.0,35.0,-1.0,32.0
202101020130,413.0,9459.0,0.0,4788.0,413.0,4671.0,35.0,-1.0,32.0
202101020145,334.0,9459.0,0.0,4788.0,334.0,4671.0,35.0,-1.0,32.0
202101020200,286.0,9459.0,0.0,4788.0,286.0,4671.0,35.0,-1.0,32.0
202101020215,225.0,9459.0,0.0,4788.0,225.0,4671.0,35.0,-1.0,32.0
202101020230,179.0,9459.0,0.0,4788.0,179.0,4671.0,35.0,-1.0,32.0
202101020245,160.0,9459.0,0.0,4788.0,160.0,4671.0,35.0,-1.0,32.0
202101020300,158.0,9459.0,0.0,4788.0,158.0,4671.0,35.0,-1.0,32.0
202101020315,152.0,9459.0,0.0,4788.0,152.0,4671.0,35.0,-1.0,32.0
202101020330,149.0,9459.0,0.0,4788.0,149.0,4671.0,35.0,-1.0,32.0
202101020345,151.0,9459.0,0.0,4788.0,151.0,4671.0,35.0,-1.0,32.0
202101020400,157.0,9459.0,0.0,4788.0,157.0,4671.0,35.0,-1.0,32.0
202101020415,178.0,9459.0,0.0,4788.0,178.0,4671.0,35.0,-1.0,32.0
202101020430,189.0,9459.0,0.0,4788.0,189.0,4671.0,35.0,-1.0,32.0
202101020445,183.0,9459.0,0.0,4788.0,183.0,4671.0,35.0,-1.0,32.0
202101020500,188.0,9459.0,0.0,4788.0,188.0,4671.0,35.0,-1.0,32.0
202101020515,198.0,9459.0,0.0,4788.0,198.0,4671.0,35.0,-1.0,32.0
202101020530,198.0,9459.0,0.0,4788.0,198.0,4671.0,35.0,-1.0,32.0
202101020545,171.0,9459.0,0.0,4788.0,171.0,4671.0,35.0,-1.0,32.0
202101020600,231.0,9459.0,0.0,4788.0,231.0,4671.0,35.0,-1.0,32.0
202101020615,255.0,9459.0,0.0,4788.0,255.0,4671.0,35.0,-1.0,32.0
202101020630,190.0,9459.0,0.0,4788.0,190.0,4671.0,35.0,-1.0,32.0
202101020645,201.0,9459.0,0.0,4788.0,201.0,4671.0,35.0,-1.0,32.0
202101020700,180.0,9459.0,0.0,4788.0,180.0,4671.0,35.0,-1.0,32.0
202101020715,192.0,9459.0,0.0,4788.0,192.0,4671.0,35.0,-1.0,32.0
202101020730,205.0,9459.0,0.0,4788.0,205.0,4671.0,35.0,-1.0,32.0
202101020745,178.0,9459.0,0.0,4788.0,178.0,4671.0,35.0,-1.0,32.0
202101020800,207.0,9459.0,0.0,4788.0,207.0,4671.0,35.0,-1.0,32.0
202101020815,234.0,9459.0,0.0,4788.0,234.0,4671.0,35.0,-1.0,32.0
202101020830,185.0,9459.0,0.0,4788.0,185.0,4671.0,35.0,-1.0,32.0
202101020845,134.0,9459.0,1.0,4788.0,133.0,4671.0,35.0,-1.0,32.0
202101020900,147.0,9459.0,16.0,4788.0,131.0,4671.0,35.0,-1.0,32.0
202101020915,179.0,9459.0,42.0,4788.0,137.0,4671.0,35.0,-1.0,32.0
202101020930,194.0,9459.0,76.0,4788.0,118.0,4671.0,35.0,-1.0,32.0
202101020945,233.0,9459.0,128.0,4788.0,105.0,4671.0,35.0,-1.0,32.0
202101021000,370.0,9459.0,190.0,4788.0,180.0,4671.0,35.0,-1.0,32.0
202101021015,488.0,9459.0,232.0,4788.0,256.0,4671.0,35.0,-1.0,32.0
202101021030,489.0,9459.0,276.0,4788.0,213.0,4671.0,35.0,-1.0,32.0
202101021045,475.0,9459.0,315.0,4788.0,160.0,4671.0,35.0,-1.0,32.0
202101021100,436.0,9459.0,309.0,4788.0,127.0,4671.0,35.0,-1.0,32.0
202101021115,431.0,9459.0,326.0,4788.0,105.0,4671.0,35.0,-1.0,32.0
202101021130,421.0,9459.0,355.0,4788.0,66.0,4671.0,35.0,-1.0,32.0
202101021145,433.0,9459.0,381.0,4788.0,52.0,4671.0,35.0,-1.0,32.0
202101021200,427.0,9459.0,390.0,4788.0,37.0,4671.0,35.0,-1.0,32.0
202101021215,417.0,9459.0,387.0,4788.0,30.0,4671.0,35.0,-1.0,32.0
202101021230,428.0,9459.0,397.0,4788.0,31.0,4671.0,35.0,-1.0,32.0
202101021245,443.0,9459.0,414.0,4788.0,29.0,4671.0,35.0,-1.0,32.0
202101021300,424.0,9459.0,399.0,4788.0,25.0,4671.0,35.0,-1.0,32.0
202101021315,433.0,9459.0,410.0,4788.0,23.0,4671.0,35.0,-1.0,32.0
202101021330,435.0,9459.0,427.0,4788.0,8.0,4671.0,35.0,-1.0,32.0
202101021345,430.0,9459.0,432.0,4788.0,-2.0,4671.0,35.0,-1.0,32.0
202101021400,433.0,9459.0,427.0,4788.0,6.0,4671.0,35.0,-1.0,32.0
202101021415,449.0,9459.0,417.0,4788.0,32.0,4671.0,35.0,-1.0,32.0
202101021430,400.0,9459.0,357.0,4788.0,43.0,4671.0,35.0,-1.0,32.0
202101021445,336.0,9459.0,280.0,4788.0,56.0,4671.0,35.0,-1.0,32.0
202101021500,297.0,9459.0,226.0,4788.0,71.0,4671.0,35.0,-1.0,32.0
202101021515,246.0,9459.0,172.0,4788.0,74.0,4671.0,35.0,-1.0,32.0
202101021530,187.0,9459.0,120.0,4788.0,67.0,4671.0,35.0,-1.0,32.0
202101021545,141.0,9459.0,79.0,4788.0,62.0,4671.0,35.0,-1.0,32.0
202101021600,119.0,9459.0,44.0,4788.0,75.0,4671.0,35.0,-1.0,32.0
202101021615,138.0,9459.0,19.0,4788.0,119.0,4671.0,35.0,-1.0,32.0
202101021630,129.0,9459.0,4.0,4788.0,125.0,4671.0,35.0,-1.0,32.0
202101021645,109.0,9459.0,0.0,4788.0,109.0,4671.0,35.0,-1.0,32.0
202101021700,105.0,9459.0,0.0,4788.0,105.0,4671.0,35.0,-1.0,32.0
202101021715,114.0,9459.0,0.0,4788.0,114.0,4671.0,35.0,-1.0,32.0
202101021730,138.0,9459.0,0.0,4788.0,138.0,4671.0,35.0,-1.0,32.0
202101021745,136.0,9459.0,0.0,4788.0,136.0,4671.0,35.0,-1.0,32.0
202101021800,110.0,9459.0,0.0,4788.0,110.0,4671.0,35.0,-1.0,32.0
202101021815,93.0,9459.0,0.0,4788.0,93.0,4671.0,35.0,-1.0,32.0
202101021830,97.0,9459.0,0.0,4788.0,97.0,4671.0,35.0,-1.0,32.0
202101021845,119.0,9459.0,0.0,4788.0,119.0,4671.0,35.0,-1.0,32.0
202101021900,124.0,9459.0,0.0,4788.0,124.0,4671.0,35.0,-1.0,32.0
202101021915,129.0,9459.0,0.0,4788.0,129.0,4671.0,35.0,-1.0,32.0
202101021930,151.0,9459.0,0.0,4788.0,151.0,4671.0,35.0,-1.0,32.0
202101021945,163.0,9459.0,0.0,4788.0,163.0,4671.0,35.0,-1.0,32.0
202101022000,144.0,9459.0,0.0,4788.0,144.0,4671.0,35.0,-1.0,32.0
202101022015,108.0,9459.0,0.0,4788.0,108.0,4671.0,35.0,-1.0,32.0
202101022030,103.0,9459.0,0.0,4788.0,103.0,4671.0,35.0,-1.0,32.0
202101022045,148.0,9459.0,0.0,4788.0,148.0,4671.0,35.0,-1.0,32.0
202101022100,145.0,9459.0,0.0,4788.0,145.0,4671.0,35.0,-1.0,32.0
202101022115,92.0,9459.0,0.0,4788.0,92.0,4671.0,35.0,-1.0,32.0
202101022130,112.0,9459.0,0.0,4788.0,112.0,4671.0,35.0,-1.0,32.0
202101022145,149.0,9459.0,0.0,4788.0,149.0,4671.0,35.0,-1.0,32.0
202101022200,89.0,9459.0,0.0,4788.0,89.0,4671.0,35.0,-1.0,32.0
202101022215,55.0,9459.0,0.0,4788.0,55.0,4671.0,35.0,-1.0,32.0
202101022230,33.0,9459.0,0.0,4788.0,33.0,4671.0,35.0,-1.0,32.0
202101022245,26.0,9459.0,0.0,4788.0,26.0,4671.0,35.0,-1.0,32.0
202101022300,43.0,9459.0,0.0,4788.0,43.0,4671.0,35.0,-1.0,32.0
202101022315,34.0,9459.0,0.0,4788.0,34.0,4671.0,35.0,-1.0,32.0
202101022330,26.0,9459.0,0.0,4788.0,26.0,4671.0,35.0,-1.0,32.0
202101022345,33.0,9459.0,0.0,4788.0,33.0,4671.0,35.0,-1.0,32.0
202101030000,17.0,9459.0,0.0,4788.0,17.0,4671.0,32.0,25.0,21.0
202101030015,7.0,9459.0,0.0,4788.0,7.0,4671.0,32.0,25.0,21.0
202101030030,11.0,9459.0,0.0,4788.0,11.0,4671.0,32.0,25.0,21.0
202101030045,1.0,9459.0,0.0,4788.0,1.0,4671.0,32.0,25.0,21.0
202101030100,11.0,9459.0,0.0,4788.0,11.0,4671.0,32.0,25.0,21.0
202101030115,15.0,9459.0,0.0,4788.0,15.0,4671.0,32.0,25.0,21.0
202101030130,5.0,9459.0,0.0,4788.0,5.0,4671.0,32.0,25.0,21.0
202101030145,31.0,9459.0,0.0,4788.0,31.0,4671.0,32.0,25.0,21.0
202101030200,52.0,9459.0,0.0,4788.0,52.0,4671.0,32.0,25.0,21.0
202101030215,56.0,9459.0,0.0,4788.0,56.0,4671.0,32.0,25.0,21.0
202101030230,18.0,9459.0,0.0,4788.0,18.0,4671.0,32.0,25.0,21.0
202101030245,5.0,9459.0,0.0,4788.0,5.0,4671.0,32.0,25.0,21.0
202101030300,7.0,9459.0,0.0,4788.0,7.0,4671.0,32.0,25.0,21.0
202101030315,10.0,9459.0,0.0,4788.0,10.0,4671.0,32.0,25.0,21.0
202101030330,13.0,9459.0,0.0,4788.0,13.0,4671.0,32.0,25.0,21.0
202101030345,16.0,9459.0,0.0,4788.0,16.0,4671.0,32.0,25.0,21.0
202101030400,26.0,9459.0,0.0,4788.0,26.0,4671.0,32.0,25.0,21.0
202101030415,67.0,9459.0,0.0,4788.0,67.0,4671.0,32.0,25.0,21.0
202101030430,159.0,9459.0,0.0,4788.0,159.0,4671.0,32.0,25.0,21.0
202101030445,176.0,9459.0,0.0,4788.0,176.0,4671.0,32.0,25.0,21.0
202101030500,89.0,9459.0,0.0,4788.0,89.0,4671.0,32.0,25.0,21.0
202101030515,103.0,9459.0,0.0,4788.0,103.0,4671.0,32.0,25.0,21.0
202101030530,146.0,9459.0,0.0,4788.0,146.0,4671.0,32.0,25.0,21.0
202101030545,244.0,9459.0,0.0,4788.0,244.0,4671.0,32.0,25.0,21.0
202101030600,374.0,9459.0,0.0,4788.0,374.0,4671.0,32.0,25.0,21.0
202101030615,411.0,9459.0,0.0,4788.0,411.0,4671.0,32.0,25.0,21.0
202101030630,397.0,9459.0,0.0,4788.0,397.0,4671.0,32.0,25.0,21.0
202101030645,368.0,9459.0,0.0,4788.0,368.0,4671.0,32.0,25.0,21.0
202101030700,319.0,9459.0,0.0,4788.0,319.0,4671.0,32.0,25.0,21.0
202101030715,296.0,9459.0,0.0,4788.0,296.0,4671.0,32.0,25.0,21.0
202101030730,288.0,9459.0,0.0,4788.0,288.0,4671.0,32.0,25.0,21.0
202101030745,335.0,9459.0,0.0,4788.0,335.0,4671.0,32.0,25.0,21.0
202101030800,448.0,9459.0,0.0,4788.0,448.0,4671.0,32.0,25.0,21.0
202101030815,540.0,9459.0,0.0,4788.0,540.0,4671.0,32.0,25.0,21.0
202101030830,549.0,9459.0,0.0,4788.0,549.0,4671.0,32.0,25.0,21.0
202101030845,490.0,9459.0,1.0,4788.0,489.0,4671.0,32.0,25.0,21.0
202101030900,476.0,9459.0,3.0,4788.0,473.0,4671.0,32.0,25.0,21.0
202101030915,500.0,9459.0,12.0,4788.0,488.0,4671.0,32.0,25.0,21.0
202101030930,525.0,9459.0,28.0,4788.0,497.0,4671.0,32.0,25.0,21.0
202101030945,543.0,9459.0,45.0,4788.0,498.0,4671.0,32.0,25.0,21.0
202101031000,613.0,9459.0,64.0,4788.0,549.0,4671.0,32.0,25.0,21.0
202101031015,684.0,9459.0,84.0,4788.0,600.0,4671.0,32.0,25.0,21.0
202101031030,722.0,9459.0,111.0,4788.0,611.0,4671.0,32.0,25.0,21.0
202101031045,774.0,9459.0,141.0,4788.0,633.0,4671.0,32.0,25.0,21.0
202101031100,754.0,9459.0,166.0,4788.0,588.0,4671.0,32.0,25.0,21.0
202101031115,756.0,9459.0,189.0,4788.0,567.0,4671.0,32.0,25.0,21.0
202101031130,794.0,9459.0,206.0,4788.0,588.0,4671.0,32.0,25.0,21.0
202101031145,889.0,9459.0,221.0,4788.0,668.0,4671.0,32.0,25.0,21.0
202101031200,927.0,9459.0,231.0,4788.0,696.0,4671.0,32.0,25.0,21.0
202101031215,847.0,9459.0,235.0,4788.0,612.0,4671.0,32.0,25.0,21.0
202101031230,804.0,9459.0,238.0,4788.0,566.0,4671.0,32.0,25.0,21.0
202101031245,783.0,9459.0,227.0,4788.0,556.0,4671.0,32.0,25.0,21.0
202101031300,803.0,9459.0,208.0,4788.0,595.0,4671.0,32.0,25.0,21.0
202101031315,843.0,9459.0,205.0,4788.0,638.0,4671.0,32.0,25.0,21.0
202101031330,835.0,9459.0,198.0,4788.0,637.0,4671.0,32.0,25.0,21.0
202101031345,892.0,9459.0,188.0,4788.0,704.0,4671.0,32.0,25.0,21.0
202101031400,1059.0,9459.0,162.0,4788.0,897.0,4671.0,32.0,25.0,21.0
202101031415,1247.0,9459.0,143.0,4788.0,1104.0,4671.0,32.0,25.0,21.0
202101031430,1405.0,9459.0,123.0,4788.0,1282.0,4671.0,32.0,25.0,21.0
202101031445,1412.0,9459.0,105.0,4788.0,1307.0,4671.0,32.0,25.0,21.0
202101031500,1497.0,9459.0,84.0,4788.0,1413.0,4671.0,32.0,25.0,21.0
202101031515,1452.0,9459.0,57.0,4788.0,1395.0,4671.0,32.0,25.0,21.0
202101031530,1682.0,9459.0,38.0,4788.0,1644.0,4671.0,32.0,25.0,21.0
202101031545,2084.0,9459.0,26.0,4788.0,2058.0,4671.0,32.0,25.0,21.0
202101031600,2016.0,9459.0,14.0,4788.0,2002.0,4671.0,32.0,25.0,21.0
202101031615,1985.0,9459.0,6.0,4788.0,1979.0,4671.0,32.0,25.0,21.0
202101031630,2004.0,9459.0,1.0,4788.0,2003.0,4671.0,32.0,25.0,21.0
202101031645,2095.0,9459.0,0.0,4788.0,2095.0,4671.0,32.0,25.0,21.0
202101031700,2193.0,9459.0,0.0,4788.0,2193.0,4671.0,32.0,25.0,21.0
202101031715,2053.0,9459.0,0.0,4788.0,2053.0,4671.0,32.0,25.0,21.0
202101031730,1843.0,9459.0,0.0,4788.0,1843.0,4671.0,32.0,25.0,21.0
202101031745,1973.0,9459.0,0.0,4788.0,1973.0,4671.0,32.0,25.0,21.0
202101031800,1912.0,9459.0,0.0,4788.0,1912.0,4671.0,32.0,25.0,21.0
202101031815,2117.0,9459.0,0.0,4788.0,2117.0,4671.0,32.0,25.0,21.0
202101031830,2282.0,9459.0,0.0,4788.0,2282.0,4671.0,32.0,25.0,21.0
202101031845,2357.0,9459.0,0.0,4788.0,2357.0,4671.0,32.0,25.0,21.0
202101031900,2299.0,9459.0,0.0,4788.0,2299.0,4671.0,32.0,25.0,21.0
202101031915,2250.0,9459.0,0.0,4788.0,2250.0,4671.0,32.0,25.0,21.0
202101031930,2371.0,9459.0,0.0,4788.0,2371.0,4671.0,32.0,25.0,21.0
202101031945,2228.0,9459.0,0.0,4788.0,2228.0,4671.0,32.0,25.0,21.0
202101032000,2221.0,9459.0,0.0,4788.0,2221.0,4671.0,32.0,25.0,21.0
202101032015,2324.0,9459.0,0.0,4788.0,2324.0,4671.0,32.0,25.0,21.0
202101032030,2408.0,9459.0,0.0,4788.0,2408.0,4671.0,32.0,25.0,21.0
202101032045,2434.0,9459.0,0.0,4788.0,2434.0,4671.0,32.0,25.0,21.0
202101032100,2372.0,9459.0,0.0,4788.0,2372.0,4671.0,32.0,25.0,21.0
202101032115,2262.0,9459.0,0.0,4788.0,2262.0,4671.0,32.0,25.0,21.0
202101032130,2017.0,9459.0,0.0,4788.0,2017.0,4671.0,32.0,25.0,21.0
202101032145,2049.0,9459.0,0.0,4788.0,2049.0,4671.0,32.0,25.0,21.0
202101032200,2087.0,9459.0,0.0,4788.0,2087.0,4671.0,32.0,25.0,21.0
202101032215,2010.0,9459.0,0.0,4788.0,2010.0,4671.0,32.0,25.0,21.0
202101032230,1974.0,9459.0,0.0,4788.0,1974.0,4671.0,32.0,25.0,21.0
202101032245,1993.0,9459.0,0.0,4788.0,1993.0,4671.0,32.0,25.0,21.0
202101032300,2042.0,9459.0,0.0,4788.0,2042.0,4671.0,32.0,25.0,21.0
202101032315,1964.0,9459.0,0.0,4788.0,1964.0,4671.0,32.0,25.0,21.0
202101032330,2010.0,9459.0,0.0,4788.0,2010.0,4671.0,32.0,25.0,21.0
202101032345,2060.0,9459.0,0.0,4788.0,2060.0,4671.0,32.0,25.0,21.0
202101040000,1984.0,9459.0,0.0,4788.0,1984.0,4671.0,22.0,16.0,10.0
202101040015,1887.0,9459.0,0.0,4788.0,1887.0,4671.0,22.0,16.0,10.0
202101040030,1831.0,9459.0,0.0,4788.0,1831.0,4671.0,22.0,16.0,10.0
202101040045,1874.0,9459.0,0.0,4788.0,1874.0,4671.0,22.0,16.0,10.0
202101040100,1883.0,9459.0,0.0,4788.0,1883.0,4671.0,22.0,16.0,10.0
202101040115,1918.0,9459.0,0.0,4788.0,1918.0,4671.0,22.0,16.0,10.0
202101040130,1970.0,9459.0,0.0,4788.0,1970.0,4671.0,22.0,16.0,10.0
202101040145,1989.0,9459.0,0.0,4788.0,1989.0,4671.0,22.0,16.0,10.0
202101040200,1926.0,9459.0,0.0,4788.0,1926.0,4671.0,22.0,16.0,10.0
202101040215,1952.0,9459.0,0.0,4788.0,1952.0,4671.0,22.0,16.0,10.0
202101040230,2027.0,9459.0,0.0,4788.0,2027.0,4671.0,22.0,16.0,10.0
202101040245,1919.0,9459.0,0.0,4788.0,1919.0,4671.0,22.0,16.0,10.0
202101040300,1880.0,9459.0,0.0,4788.0,1880.0,4671.0,22.0,16.0,10.0
202101040315,1970.0,9459.0,0.0,4788.0,1970.0,4671.0,22.0,16.0,10.0
202101040330,1984.0,9459.0,0.0,4788.0,1984.0,4671.0,22.0,16.0,10.0
202101040345,1882.0,9459.0,0.0,4788.0,1882.0,4671.0,22.0,16.0,10.0
202101040400,1872.0,9459.0,0.0,4788.0,1872.0,4671.0,22.0,16.0,10.0
202101040415,1996.0,9459.0,0.0,4788.0,1996.0,4671.0,22.0,16.0,10.0
202101040430,2122.0,9459.0,0.0,4788.0,2122.0,4671.0,22.0,16.0,10.0
202101040445,2143.0,9459.0,0.0,4788.0,2143.0,4671.0,22.0,16.0,10.0
202101040500,2162.0,9459.0,0.0,4788.0,2162.0,4671.0,22.0,16.0,10.0
202101040515,2248.0,9459.0,0.0,4788.0,2248.0,4671.0,22.0,16.0,10.0
202101040530,2342.0,9459.0,0.0,4788.0,2342.0,4671.0,22.0,16.0,10.0
202101040545,2279.0,9459.0,0.0,4788.0,2279.0,4671.0,22.0,16.0,10.0
